candidate_id,nr_ref,wojewodztwo,powiat,gmina,teryt_gmi,recommended_action,priority_class,priority_score_v13,risk_class,recommended_power_class_w,new_pop_ge65_proxy,flood_risk_pop_ge65_gain_proxy,redundancy_gain_pop_proxy,failure_loss_pop_night_proxy,estimated_cost_pln,cost_per_new_person_ge65_pln,candidate_lat,candidate_lon,candidate_source,candidate_type,effect_method
EXIST-SOiA-20260422-20370,SOiA-20260422-20370,LUBUSKIE,m. Gorzów Wielkopolski,Gorzów Wielkopolski,,integracja,A,90.0,,1200,0.0,0.0,0.0,15963.61,5000,0.0,52.758295,15.24867,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-52910,SOiA-20260422-52910,POMORSKIE,m. Gdańsk,Gdańsk,,integracja,A,90.0,,600,0.0,0.0,0.0,15768.09,5000,0.0,54.336926,18.609652,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-29523,SOiA-20260423-29523,LUBELSKIE,m. Biała Podlaska,Biała Podlaska,,integracja,A,90.0,,1200,0.0,0.0,0.0,15647.15,5000,0.0,52.044629,23.107813,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-31134,SOiA-20260423-31134,WARMIŃSKO-MAZURSKIE,m. Olsztyn,Olsztyn,,integracja,A,90.0,,600,0.0,0.0,0.0,15595.69,5000,0.0,53.73332,20.49,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-60950,SOiA-20260422-60950,OPOLSKIE,m. Opole,Opole,,integracja,A,90.0,,1200,0.0,0.0,0.0,15583.63,5000,0.0,50.667709,17.93694,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-37861,SOiA-20260423-37861,MAŁOPOLSKIE,m. Nowy Sącz,Nowy Sącz,,integracja,A,90.0,,600,0.0,0.0,0.0,15508.78,5000,0.0,49.62707,20.710743,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-10797,SOiA-20260420-10797,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,15498.45,5000,0.0,50.001278,19.918729,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-64430,SOiA-20260422-64430,ŁÓDZKIE,pabianicki,Pabianice,,integracja,A,90.0,,1200,0.0,0.0,0.0,15439.95,5000,0.0,51.655366,19.378158,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260419-88396,SOiA-20260419-88396,POMORSKIE,m. Słupsk,Słupsk,,integracja,A,90.0,,600,0.0,0.0,0.0,15400.73,5000,0.0,54.462387,16.987539,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-11605,SOiA-20260423-11605,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,1199,0.0,0.0,0.0,15342.59,5000,0.0,51.775583,19.469488,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-86713,SOiA-20260416-86713,WARMIŃSKO-MAZURSKIE,m. Elbląg,Elbląg,,integracja,A,90.0,,1800,0.0,0.0,0.0,15209.86,5000,0.0,54.184421,19.401812,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-96639,SOiA-20260423-96639,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,1200,0.0,0.0,0.0,15137.81,5000,0.0,51.818574,19.426368,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-79938,SOiA-20260422-79938,ŚLĄSKIE,m. Sosnowiec,Sosnowiec,,integracja,A,90.0,,900,0.0,0.0,0.0,14993.16,5000,0.0,50.278958,19.130275,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-93619,SOiA-20260420-93619,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,14895.01,5000,0.0,50.094816,19.946043,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-74319,SOiA-20260420-74319,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,14845.04,5000,0.0,50.079571,19.932491,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00019,SOiA-20260424-00019,MAZOWIECKIE,Warszawa,Białołęka,,integracja,A,90.0,,1200,0.0,0.0,0.0,14747.18,5000,0.0,52.322164,20.948977,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-95094,SOiA-20260415-95094,ŚWIĘTOKRZYSKIE,ostrowiecki,Ostrowiec Świętokrzyski,,integracja,A,90.0,,900,0.0,0.0,0.0,14742.84,5000,0.0,50.945977,21.409054,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-84780,SOiA-20260420-84780,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,14704.99,5000,0.0,50.043614,19.926192,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-94352,SOiA-20260422-94352,POMORSKIE,m. Gdańsk,Gdańsk,,integracja,A,90.0,,600,0.0,0.0,0.0,14634.2,5000,0.0,54.325038,18.583092,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-28205,SOiA-20260420-28205,PODLASKIE,m. Białystok,Białystok,,integracja,A,90.0,,1500,0.0,0.0,0.0,14529.43,5000,0.0,53.154547,23.124574,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-62444,SOiA-20260415-62444,MAŁOPOLSKIE,chrzanowski,Chrzanów,,integracja,A,90.0,,600,0.0,0.0,0.0,14503.29,5000,0.0,50.144287,19.402317,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-67492,SOiA-20260413-67492,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,14437.56,5000,0.0,51.137366,16.955307,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-71868,SOiA-20260413-71868,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,14369.49,5000,0.0,51.153801,16.928439,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-71657,SOiA-20260422-71657,ŚLĄSKIE,m. Sosnowiec,Sosnowiec,,integracja,A,90.0,,800,0.0,0.0,0.0,14270.83,5000,0.0,50.291333,19.120681,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-36947,SOiA-20260423-36947,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,899,0.0,0.0,0.0,14255.46,5000,0.0,51.750274,19.404913,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00047,SOiA-20260424-00047,MAZOWIECKIE,Warszawa,Mokotów,,integracja,A,90.0,,1200,0.0,0.0,0.0,14195.93,5000,0.0,52.168183,21.0054,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-41802,SOiA-20260415-41802,ŚLĄSKIE,myszkowski,Koziegłowy,,integracja,A,90.0,,1200,0.0,0.0,0.0,14190.83,5000,0.0,50.578229,19.333368,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-17349,SOiA-20260420-17349,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,14151.06,5000,0.0,50.077536,20.009474,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-92396,SOiA-20260422-92396,ŚLĄSKIE,m. Sosnowiec,Sosnowiec,,integracja,A,90.0,,800,0.0,0.0,0.0,14134.15,5000,0.0,50.29158,19.176535,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-25468,SOiA-20260422-25468,WARMIŃSKO-MAZURSKIE,m. Olsztyn,Olsztyn,,integracja,A,90.0,,600,0.0,0.0,0.0,14110.05,5000,0.0,53.739679,20.50615,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260407-60001,SOiA-20260407-60001,ŚWIĘTOKRZYSKIE,m. Kielce,Kielce,,integracja,A,90.0,,900,0.0,0.0,0.0,14074.9,5000,0.0,50.892166,20.667532,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-13329,SOiA-20260420-13329,ŁÓDZKIE,sieradzki,Sieradz,,integracja,A,90.0,,3000,0.0,0.0,0.0,14061.57,5000,0.0,51.590849,18.71698,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-43073,SOiA-20260417-43073,WIELKOPOLSKIE,m. Poznań,Poznań,,integracja,A,90.0,,1200,0.0,0.0,0.0,14014.59,5000,0.0,52.392984,16.889972,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-78955,SOiA-20260422-78955,POMORSKIE,m. Gdańsk,Gdańsk,,integracja,A,90.0,,600,0.0,0.0,0.0,14006.8,5000,0.0,54.392884,18.594272,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-70493,SOiA-20260421-70493,PODKARPACKIE,m. Tarnobrzeg,Tarnobrzeg,,integracja,A,90.0,,1600,0.0,0.0,0.0,13923.49,5000,0.0,50.574585,21.686819,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-27637,SOiA-20260416-27637,WARMIŃSKO-MAZURSKIE,m. Elbląg,Elbląg,,integracja,A,90.0,,1800,0.0,0.0,0.0,13885.9,5000,0.0,54.176052,19.402183,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260407-30489,SOiA-20260407-30489,ŚLĄSKIE,m. Bytom,Bytom,,integracja,A,90.0,,900,0.0,0.0,0.0,13867.21,5000,0.0,50.367775,18.847487,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-23417,SOiA-20260408-23417,ŚLĄSKIE,m. Ruda Śląska,Ruda Śląska,,integracja,A,90.0,,1200,0.0,0.0,0.0,13800.37,5000,0.0,50.316038,18.878778,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-75011,SOiA-20260420-75011,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,13790.86,5000,0.0,50.074738,20.037851,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-34656,SOiA-20260422-34656,ZACHODNIOPOMORSKIE,m. Szczecin,Szczecin,,integracja,A,90.0,,900,0.0,0.0,0.0,13688.55,5000,0.0,53.443529,14.55571,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-10604,SOiA-20260417-10604,WIELKOPOLSKIE,m. Poznań,Poznań,,integracja,A,90.0,,1200,0.0,0.0,0.0,13653.68,5000,0.0,52.391538,16.902997,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-67436,SOiA-20260422-67436,ZACHODNIOPOMORSKIE,gryfiński,Gryfino,,integracja,A,90.0,,2000,0.0,0.0,0.0,13645.34,5000,0.0,53.254213,14.491181,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00166,SOiA-20260424-00166,MAZOWIECKIE,Warszawa,Wilanów,,integracja,A,90.0,,1200,0.0,0.0,0.0,13643.93,5000,0.0,52.164567,21.082752,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-56793,SOiA-20260422-56793,ZACHODNIOPOMORSKIE,m. Koszalin,Koszalin,,integracja,A,90.0,,900,0.0,0.0,0.0,13578.89,5000,0.0,54.211326,16.198944,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-47128,SOiA-20260422-47128,POMORSKIE,m. Gdańsk,Gdańsk,,integracja,A,90.0,,600,0.0,0.0,0.0,13569.68,5000,0.0,54.383847,18.606669,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-10200,SOiA-20260420-10200,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,13567.09,5000,0.0,50.08223,20.011134,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-38384,SOiA-20260422-38384,LUBELSKIE,m. Lublin,Lublin,,integracja,A,90.0,,900,0.0,0.0,0.0,13530.33,5000,0.0,51.234833,22.487572,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-51797,SOiA-20260415-51797,WIELKOPOLSKIE,m. Poznań,Poznań,,integracja,A,90.0,,1200,0.0,0.0,0.0,13493.12,5000,0.0,52.389624,16.863537,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-45778,SOiA-20260423-45778,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,1200,0.0,0.0,0.0,13476.75,5000,0.0,51.757152,19.460223,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-94820,SOiA-20260420-94820,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,13470.3,5000,0.0,50.011503,19.899604,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-85657,SOiA-20260423-85657,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,900,0.0,0.0,0.0,13444.95,5000,0.0,51.740486,19.570921,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-45128,SOiA-20260423-45128,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,1200,0.0,0.0,0.0,13406.62,5000,0.0,51.774598,19.42338,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00046,SOiA-20260424-00046,MAZOWIECKIE,Warszawa,Mokotów,,integracja,A,90.0,,1200,0.0,0.0,0.0,13385.93,5000,0.0,52.173114,21.027623,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-28564,SOiA-20260422-28564,KUJAWSKO-POMORSKIE,m. Toruń,Toruń,,integracja,A,90.0,,900,0.0,0.0,0.0,13324.26,5000,0.0,53.032259,18.587392,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-74242,SOiA-20260416-74242,ŚLĄSKIE,m. Częstochowa,Częstochowa,,integracja,A,90.0,,1200,0.0,0.0,0.0,13271.27,5000,0.0,50.781705,19.154777,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00014,SOiA-20260424-00014,MAZOWIECKIE,Warszawa,Białołęka,,integracja,A,90.0,,1200,0.0,0.0,0.0,13243.51,5000,0.0,52.312003,21.066415,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-94870,SOiA-20260408-94870,ŚLĄSKIE,m. Ruda Śląska,Ruda Śląska,,integracja,A,90.0,,1200,0.0,0.0,0.0,13241.29,5000,0.0,50.241461,18.831559,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-70506,SOiA-20260415-70506,LUBUSKIE,m. Zielona Góra,Zielona Góra,,integracja,A,90.0,,1200,0.0,0.0,0.0,13222.27,5000,0.0,51.933918,15.477115,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-27127,SOiA-20260413-27127,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,13202.75,5000,0.0,51.095248,16.950671,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00015,SOiA-20260424-00015,MAZOWIECKIE,Warszawa,Białołęka,,integracja,A,90.0,,1200,0.0,0.0,0.0,13188.65,5000,0.0,52.305411,20.981164,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-39111,SOiA-20260413-39111,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,13164.99,5000,0.0,51.126127,17.035735,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-88243,SOiA-20260422-88243,ŚLĄSKIE,m. Zabrze,Zabrze,,integracja,A,90.0,,1200,0.0,0.0,0.0,13133.29,5000,0.0,50.307353,18.785031,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260419-23030,SOiA-20260419-23030,PODKARPACKIE,m. Rzeszów,Rzeszów,,integracja,A,90.0,,1200,0.0,0.0,0.0,13106.95,5000,0.0,50.043375,21.972564,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-73263,SOiA-20260421-73263,ŚLĄSKIE,m. Świętochłowice,Świętochłowice,,integracja,A,90.0,,900,0.0,0.0,0.0,13091.26,5000,0.0,50.31223,18.917364,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-32680,SOiA-20260423-32680,ŚLĄSKIE,m. Częstochowa,Częstochowa,,integracja,A,90.0,,900,0.0,0.0,0.0,13087.7,5000,0.0,50.7848,19.139217,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-49894,SOiA-20260422-49894,ŚLĄSKIE,m. Zabrze,Zabrze,,integracja,A,90.0,,1600,0.0,0.0,0.0,13018.58,5000,0.0,50.314409,18.768637,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-16485,SOiA-20260422-16485,POMORSKIE,m. Gdańsk,Gdańsk,,integracja,A,90.0,,600,0.0,0.0,0.0,12969.87,5000,0.0,54.352053,18.57801,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-13587,SOiA-20260422-13587,ZACHODNIOPOMORSKIE,m. Szczecin,Szczecin,,integracja,A,90.0,,900,0.0,0.0,0.0,12957.89,5000,0.0,53.433219,14.553274,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00057,SOiA-20260424-00057,MAZOWIECKIE,Warszawa,Ochota,,integracja,A,90.0,,1200,0.0,0.0,0.0,12929.81,5000,0.0,52.203138,20.97202,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-78031,SOiA-20260422-78031,KUJAWSKO-POMORSKIE,m. Toruń,Toruń,,integracja,A,90.0,,900,0.0,0.0,0.0,12919.57,5000,0.0,53.045798,18.578507,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-56041,SOiA-20260423-56041,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,900,0.0,0.0,0.0,12896.89,5000,0.0,51.79236,19.429764,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-75381,SOiA-20260420-75381,POMORSKIE,lęborski,Lębork,,integracja,A,90.0,,1200,0.0,0.0,0.0,12893.89,5000,0.0,54.544907,17.735462,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-75377,SOiA-20260423-75377,ŁÓDZKIE,m. Łódź,Łódź,,integracja,A,90.0,,1200,0.0,0.0,0.0,12870.04,5000,0.0,51.82365,19.443143,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-64917,SOiA-20260413-64917,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,12832.67,5000,0.0,51.113435,17.057497,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-36039,SOiA-20260420-36039,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,12822.41,5000,0.0,50.006931,19.959851,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-40186,SOiA-20260421-40186,ŚLĄSKIE,m. Jaworzno,Jaworzno,,integracja,A,90.0,,900,0.0,0.0,0.0,12817.42,5000,0.0,50.215424,19.254408,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-30836,SOiA-20260423-30836,KUJAWSKO-POMORSKIE,m. Toruń,Toruń,,integracja,A,90.0,,600,0.0,0.0,0.0,12804.41,5000,0.0,53.019495,18.61581,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-37535,SOiA-20260421-37535,ŚLĄSKIE,m. Chorzów,Chorzów,,integracja,A,90.0,,1600,0.0,0.0,0.0,12791.27,5000,0.0,50.310478,18.947843,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-52536,SOiA-20260413-52536,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,12788.88,5000,0.0,51.109577,17.095494,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-72657,SOiA-20260420-72657,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,12774.11,5000,0.0,50.014431,19.91894,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-85175,SOiA-20260413-85175,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,12754.44,5000,0.0,51.064424,17.037677,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-71271,SOiA-20260422-71271,LUBELSKIE,m. Lublin,Lublin,,integracja,A,90.0,,900,0.0,0.0,0.0,12736.79,5000,0.0,51.264685,22.51304,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00383,SOiA-20260424-00383,MAZOWIECKIE,Warszawa,Praga-Południe,,integracja,A,90.0,,1200,0.0,0.0,0.0,12718.64,5000,0.0,52.242125,21.084401,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-94095,SOiA-20260420-94095,WIELKOPOLSKIE,turecki,Turek,,integracja,A,90.0,,1200,0.0,0.0,0.0,12709.7,5000,0.0,52.01438,18.513183,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-93915,SOiA-20260422-93915,OPOLSKIE,m. Opole,Opole,,integracja,A,90.0,,1600,0.0,0.0,0.0,12676.72,5000,0.0,50.681037,17.950331,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-89096,SOiA-20260420-89096,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,12608.11,5000,0.0,50.086826,19.91144,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-48739,SOiA-20260413-48739,DOLNOŚLĄSKIE,m. Wrocław,Wrocław,,integracja,A,90.0,,1500,0.0,0.0,0.0,12573.18,5000,0.0,51.143858,16.884433,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00173,SOiA-20260424-00173,MAZOWIECKIE,Warszawa,Włochy,,integracja,A,90.0,,1200,0.0,0.0,0.0,12551.67,5000,0.0,52.192323,20.959546,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00074,SOiA-20260424-00074,MAZOWIECKIE,Warszawa,Praga-Południe,,integracja,A,90.0,,1200,0.0,0.0,0.0,12464.46,5000,0.0,52.228844,21.081327,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-35414,SOiA-20260422-35414,ŚLĄSKIE,m. Zabrze,Zabrze,,integracja,A,90.0,,1600,0.0,0.0,0.0,12444.82,5000,0.0,50.300462,18.82292,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-92936,SOiA-20260423-92936,MAZOWIECKIE,płoński,Płońsk,,integracja,A,90.0,,900,0.0,0.0,0.0,12439.8,5000,0.0,52.631904,20.374196,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-56857,SOiA-20260420-56857,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,900,0.0,0.0,0.0,12436.06,5000,0.0,50.086518,19.968663,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-87173,SOiA-20260422-87173,ŚLĄSKIE,m. Żory,Żory,,integracja,A,90.0,,900,0.0,0.0,0.0,12413.67,5000,0.0,50.036246,18.681623,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-49412,SOiA-20260416-49412,ŚLĄSKIE,m. Siemianowice Śląskie,Siemianowice Śląskie,,integracja,A,90.0,,1200,0.0,0.0,0.0,12376.53,5000,0.0,50.321977,19.004376,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00124,SOiA-20260424-00124,MAZOWIECKIE,Warszawa,Targówek,,integracja,A,90.0,,1200,0.0,0.0,0.0,12369.37,5000,0.0,52.291492,21.049284,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-52982,SOiA-20260420-52982,MAŁOPOLSKIE,m. Kraków,Kraków,,integracja,A,90.0,,1200,0.0,0.0,0.0,12355.85,5000,0.0,50.078477,19.922767,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260409-26478,SOiA-20260409-26478,ZACHODNIOPOMORSKIE,kołobrzeski,Kołobrzeg,,integracja,A,90.0,,900,0.0,0.0,0.0,12350.55,5000,0.0,54.176136,15.576514,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-86121,SOiA-20260422-86121,ZACHODNIOPOMORSKIE,m. Szczecin,Szczecin,,integracja,A,90.0,,900,0.0,0.0,0.0,12340.77,5000,0.0,53.420678,14.493301,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-67561,SOiA-20260415-67561,POMORSKIE,wejherowski,Reda,,integracja,A,90.0,,900,0.0,0.0,0.0,12297.9,5000,0.0,54.599937,18.352324,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
