risk_class,pop_night_total,pop_day_total,pop_night_ge65,pop_day_ge65,pop_night_outside,pop_day_outside,poziom,teryt_woj,wojewodztwo,teryt_pow,powiat,teryt_gmi,gmina
niskie ryzyko,1052.9336643123995,1038.0982476640772,660.1182274123228,642.5797883012044,392.8154369000767,395.5184593628729,gmina,18,PODKARPACKIE,1813,przemyski,1813092,Stubno
wysokie ryzyko,1421.6304013080285,1391.7837592949809,1016.690616679766,988.0741812860174,404.9397846282624,403.70957800896326,gmina,18,PODKARPACKIE,1813,przemyski,1813092,Stubno
niskie ryzyko,1435.952711319636,1428.136898608671,1081.3773067915618,1093.6739595660003,354.57540452807444,334.46293904267037,gmina,18,PODKARPACKIE,1813,przemyski,1813102,Żurawica
wysokie ryzyko,1113.4293432821753,1090.699880050241,971.5447083182798,962.3870042366476,141.88463496389537,128.3128758135934,gmina,18,PODKARPACKIE,1813,przemyski,1813102,Żurawica
niskie ryzyko,3.027857785730837,3.027857785730836,3.027857785730837,3.027857785730836,0.0,0.0,gmina,18,PODKARPACKIE,1814,przeworski,1814043,Jawornik Polski
niskie ryzyko,23.740615753219448,23.740615753219448,23.383893393348178,23.383893393348178,0.3567223598712747,0.3567223598712749,gmina,18,PODKARPACKIE,1814,przeworski,1814053,Kańczuga
niskie ryzyko,835.4467000594461,695.5436565242453,827.02629108216,691.477226921823,8.420408977286012,4.066429602422338,gmina,18,PODKARPACKIE,1814,przeworski,1814011,Przeworsk
niskie ryzyko,374.5449098763537,371.183235381872,137.36358009730787,131.63333670084012,237.18132977904585,239.5498986810319,gmina,18,PODKARPACKIE,1814,przeworski,1814062,Przeworsk
wysokie ryzyko,924.0490594957928,989.5335594499178,902.9209182062344,966.4774301943536,21.128141289558293,23.05612925556415,gmina,18,PODKARPACKIE,1814,przeworski,1814011,Przeworsk
wysokie ryzyko,146.00620639044232,140.67370461014156,105.4949585389925,101.5436922752296,40.5112478514498,39.13001233491194,gmina,18,PODKARPACKIE,1814,przeworski,1814062,Przeworsk
niskie ryzyko,457.4740481879664,440.0232658457896,339.48840982095453,318.2732877727564,117.98563836701187,121.7499780730332,gmina,18,PODKARPACKIE,1814,przeworski,1814073,Sieniawa
wysokie ryzyko,867.0312376332089,838.1489957590095,779.2844811177929,754.4610194440254,87.74675651541602,83.68797631498411,gmina,18,PODKARPACKIE,1814,przeworski,1814073,Sieniawa
niskie ryzyko,1446.9106000997135,1387.5829514617153,87.95503140855725,87.91174935956728,1358.9555686911565,1299.671202102148,gmina,18,PODKARPACKIE,1814,przeworski,1814082,Tryńcza
wysokie ryzyko,1290.9103538913762,1408.1262098661362,56.74653395651788,56.631909013472715,1234.1638199348583,1351.4943008526634,gmina,18,PODKARPACKIE,1814,przeworski,1814082,Tryńcza
niskie ryzyko,154.70291631578618,138.25135517025274,154.70291631578618,138.25135517025274,0.0,0.0,gmina,18,PODKARPACKIE,1814,przeworski,1814092,Zarzecze
wysokie ryzyko,14.865425241789689,12.763823791749584,14.865425241789689,12.763823791749584,0.0,0.0,gmina,18,PODKARPACKIE,1814,przeworski,1814092,Zarzecze
niskie ryzyko,424.8997225072107,414.26680952084274,423.1182109049197,412.4852979185517,1.7815116022910855,1.7815116022910855,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815022,Ostrów
wysokie ryzyko,130.82729623060692,124.42926982701633,130.82729623060692,124.42926982701633,0.0,0.0,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815022,Ostrów
niskie ryzyko,760.36094690334,750.8584029048271,757.744892930728,748.3721978572871,2.6160539726119394,2.486205047539953,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815033,Ropczyce
wysokie ryzyko,835.7189926649105,887.9234912698273,835.7189926649105,880.2117423816724,0.0,7.711748888154919,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815033,Ropczyce
niskie ryzyko,0.1936398375065855,0.1936398375065856,0.1936398375065855,0.1936398375065856,0.0,0.0,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815043,Sędziszów Małopolski
niskie ryzyko,100.7256311064188,100.56942518328286,94.98225182881237,94.8260459056764,5.7433792776064445,5.7433792776064445,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815052,Wielopole Skrzyńskie
wysokie ryzyko,9.417944379024204,9.250014281799247,9.417944379024204,9.250014281799247,0.0,0.0,gmina,18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815052,Wielopole Skrzyńskie
niskie ryzyko,67.7547810600348,65.70177611952363,42.05324975575253,41.2701878920701,25.701531304282273,24.431588227453524,gmina,18,PODKARPACKIE,1816,rzeszowski,1816033,Boguchwała
wysokie ryzyko,5.2747359020451,5.2747359020451,5.2747359020451,5.2747359020451,0.0,0.0,gmina,18,PODKARPACKIE,1816,rzeszowski,1816033,Boguchwała
niskie ryzyko,24.816236356046712,24.809850637445972,16.208154873902913,16.201769155302173,8.608081482143797,8.608081482143797,gmina,18,PODKARPACKIE,1816,rzeszowski,1816023,Błażowa
niskie ryzyko,514.3839555215459,531.6934465883744,488.76433195249047,506.4644062174677,25.619623569055346,25.22904037090665,gmina,18,PODKARPACKIE,1816,rzeszowski,1816011,Dynów
niskie ryzyko,649.5125851273792,656.522687164982,633.5070864467037,640.5171884843065,16.00549868067552,16.00549868067552,gmina,18,PODKARPACKIE,1816,rzeszowski,1816052,Dynów
wysokie ryzyko,561.887194829103,564.2459862312335,547.9983233652227,554.2021807270911,13.88887146388025,10.043805504142371,gmina,18,PODKARPACKIE,1816,rzeszowski,1816011,Dynów
wysokie ryzyko,384.8251557343573,379.374651908842,377.8690211547623,372.41851732924704,6.956134579594972,6.9561345795949725,gmina,18,PODKARPACKIE,1816,rzeszowski,1816052,Dynów
niskie ryzyko,26.30523391562207,38.71410156647181,13.6570239790635,13.6570239790635,12.64820993655857,25.05707758740831,gmina,18,PODKARPACKIE,1816,rzeszowski,1816063,Głogów Małopolski
niskie ryzyko,24.45423589434784,23.128186446099555,24.45423589434784,23.128186446099555,0.0,0.0,gmina,18,PODKARPACKIE,1816,rzeszowski,1816102,Lubenia
wysokie ryzyko,0.5260013749518615,9.554644977170186,0.5260013749518615,9.554644977170186,0.0,0.0,gmina,18,PODKARPACKIE,1816,rzeszowski,1816102,Lubenia
niskie ryzyko,275.09567655877396,271.91566038403425,218.46455691324,215.28454073850023,56.63111964553398,56.63111964553398,gmina,18,PODKARPACKIE,1816,rzeszowski,1816113,Sokołów Małopolski
wysokie ryzyko,109.34294967676765,109.34294967676765,52.07139624657395,52.07139624657395,57.27155343019368,57.27155343019368,gmina,18,PODKARPACKIE,1816,rzeszowski,1816113,Sokołów Małopolski
niskie ryzyko,1396.9290615758716,1289.450479602404,1136.9407042066146,1026.4865588926891,259.98835736925713,262.9639207097149,gmina,18,PODKARPACKIE,1816,rzeszowski,1816132,Trzebownisko
wysokie ryzyko,956.2618322208306,908.5220977206568,910.4867702632162,864.7297329523713,45.77506195761444,43.7923647682855,gmina,18,PODKARPACKIE,1816,rzeszowski,1816132,Trzebownisko
niskie ryzyko,11.756075617322962,11.5197453116312,3.6357380897768303,3.3994077840850707,8.12033752754613,8.12033752754613,gmina,18,PODKARPACKIE,1816,rzeszowski,1816143,Tyczyn
wysokie ryzyko,16.294389488693668,15.34789241527235,5.233489931869905,5.233489931869905,11.06089955682376,10.114402483402444,gmina,18,PODKARPACKIE,1816,rzeszowski,1816143,Tyczyn
niskie ryzyko,1.1344839656949222,1.1344839656949222,1.1344839656949222,1.1344839656949222,0.0,0.0,gmina,18,PODKARPACKIE,1816,rzeszowski,1816122,Świlcza
niskie ryzyko,605.6718131550972,757.0646148410356,567.0121006756343,719.1046363073943,38.65971247946281,37.95997853364119,gmina,18,PODKARPACKIE,1817,sanocki,1817022,Besko
wysokie ryzyko,1563.988651729078,1516.197025437116,1510.1471841473335,1467.963616471238,53.841467581744624,48.23340896587827,gmina,18,PODKARPACKIE,1817,sanocki,1817022,Besko
niskie ryzyko,14.99017083796936,14.99017083796936,14.99017083796936,14.99017083796936,0.0,0.0,gmina,18,PODKARPACKIE,1817,sanocki,1817032,Bukowsko
wysokie ryzyko,9.05723698009846,9.057236980098455,0.0,0.0,9.05723698009846,9.057236980098455,gmina,18,PODKARPACKIE,1817,sanocki,1817032,Bukowsko
niskie ryzyko,174.04325064936765,170.86594857136083,101.7842012380484,99.02032245909908,72.25904941131927,71.84562611226181,gmina,18,PODKARPACKIE,1817,sanocki,1817042,Komańcza
wysokie ryzyko,72.9014734439198,72.75899562485566,60.6683150663996,60.52583724733547,12.233158377520194,12.233158377520196,gmina,18,PODKARPACKIE,1817,sanocki,1817042,Komańcza
niskie ryzyko,5981.345217747846,5870.336930770993,5785.479604035547,5676.180958239777,195.86561371229817,194.1559725312155,gmina,18,PODKARPACKIE,1817,sanocki,1817011,Sanok
niskie ryzyko,1163.1533574662053,1121.103426285356,887.1500885267039,847.777911020559,276.0032689395016,273.3255152647971,gmina,18,PODKARPACKIE,1817,sanocki,1817052,Sanok
wysokie ryzyko,17185.698845403655,17579.05258577725,17167.0889632915,17565.051470564293,18.60988211215283,14.001115212956698,gmina,18,PODKARPACKIE,1817,sanocki,1817011,Sanok
wysokie ryzyko,799.8324296615576,834.8576761813736,635.4493092911123,663.0613373392395,164.38312037044534,171.7963388421341,gmina,18,PODKARPACKIE,1817,sanocki,1817052,Sanok
niskie ryzyko,60.11060934414765,59.55476531647131,52.74778771902935,52.19194369135299,7.362821625118309,7.362821625118311,gmina,18,PODKARPACKIE,1817,sanocki,1817062,Tyrawa Wołoska
wysokie ryzyko,20.93808828115541,20.471311158957977,20.93808828115541,20.471311158957977,0.0,0.0,gmina,18,PODKARPACKIE,1817,sanocki,1817062,Tyrawa Wołoska
niskie ryzyko,447.3262010744246,429.9033725515035,331.14799343494525,313.6760205117698,116.17820763947935,116.22735203973365,gmina,18,PODKARPACKIE,1817,sanocki,1817073,Zagórz
wysokie ryzyko,776.2297069774601,747.1789745177258,580.1808249805013,551.6551111345094,196.0488819969588,195.5238633832164,gmina,18,PODKARPACKIE,1817,sanocki,1817073,Zagórz
niskie ryzyko,689.7156221727134,671.1303725737043,653.1764526716711,628.2817337865181,36.53916950104243,42.848638787186125,gmina,18,PODKARPACKIE,1817,sanocki,1817082,Zarszyn
wysokie ryzyko,673.3936838349397,674.2325327808924,673.3936838349397,674.2325327808924,0.0,0.0,gmina,18,PODKARPACKIE,1817,sanocki,1817082,Zarszyn
niskie ryzyko,1845.0545431427204,1826.9725170618829,616.8094087502534,601.7123412777762,1228.245134392467,1225.2601757841069,gmina,18,PODKARPACKIE,1818,stalowowolski,1818032,Pysznica
wysokie ryzyko,2760.4367826671614,2743.6932961266057,1192.0710929335717,1175.0354694398222,1568.3656897335898,1568.6578266867828,gmina,18,PODKARPACKIE,1818,stalowowolski,1818032,Pysznica
niskie ryzyko,2989.2404155326685,2978.0413645916447,1965.1444399464835,1956.858059390788,1024.095975586185,1021.1833052008564,gmina,18,PODKARPACKIE,1818,stalowowolski,1818042,Radomyśl nad Sanem
wysokie ryzyko,3989.572866175358,4004.7365171716974,2985.988481193302,2992.7898675119586,1003.5843849820558,1011.946649659738,gmina,18,PODKARPACKIE,1818,stalowowolski,1818042,Radomyśl nad Sanem
niskie ryzyko,1603.1542674453283,1417.2663057012496,1322.100982364408,1132.725133355534,281.0532850809207,284.5411723457159,gmina,18,PODKARPACKIE,1818,stalowowolski,1818011,Stalowa Wola
wysokie ryzyko,3744.3174057085807,4075.1920788693383,3174.739657404749,3473.700632577085,569.5777483038319,601.4914462922535,gmina,18,PODKARPACKIE,1818,stalowowolski,1818011,Stalowa Wola
niskie ryzyko,1.2599525418359598,1.2599525418359598,0.1503418279244187,0.1503418279244187,1.1096107139115412,1.1096107139115412,gmina,18,PODKARPACKIE,1818,stalowowolski,1818053,Zaklików
niskie ryzyko,4239.034504540304,4160.559704628728,3049.336090781316,2990.7642843105436,1189.698413758988,1169.7954203181844,gmina,18,PODKARPACKIE,1818,stalowowolski,1818062,Zaleszany
wysokie ryzyko,5036.654034608269,5082.826932403782,3837.7181459007606,3776.1624421220263,1198.9358887075082,1306.6644902817557,gmina,18,PODKARPACKIE,1818,stalowowolski,1818062,Zaleszany
niskie ryzyko,342.8668865167031,321.3585878114336,310.587256085846,294.68203105769373,32.27963043085717,26.67655675373986,gmina,18,PODKARPACKIE,1819,strzyżowski,1819012,Czudec
wysokie ryzyko,133.74776322789646,137.11077309052894,108.96926684717477,112.33227670980725,24.778496380721684,24.778496380721684,gmina,18,PODKARPACKIE,1819,strzyżowski,1819012,Czudec
niskie ryzyko,105.29034090045288,99.46786815248292,84.08357021563226,78.31010628580604,21.2067706848206,21.15776186667687,gmina,18,PODKARPACKIE,1819,strzyżowski,1819022,Frysztak
wysokie ryzyko,89.59090633694753,64.40485812481252,85.44351898367225,60.25747077153724,4.147387353275275,4.147387353275274,gmina,18,PODKARPACKIE,1819,strzyżowski,1819022,Frysztak
niskie ryzyko,227.91114664254087,222.474102578568,219.30710393139776,213.8700598674249,8.604042711143123,8.604042711143123,gmina,18,PODKARPACKIE,1819,strzyżowski,1819032,Niebylec
wysokie ryzyko,79.68978932728135,72.06203218512232,79.68978932728135,72.06203218512232,0.0,0.0,gmina,18,PODKARPACKIE,1819,strzyżowski,1819032,Niebylec
niskie ryzyko,1407.4318111331072,1349.5471568759883,1300.6470923029642,1245.233607343125,106.78471883014316,104.31354953286376,gmina,18,PODKARPACKIE,1819,strzyżowski,1819043,Strzyżów
wysokie ryzyko,968.7954872879154,999.9339660308268,870.9012440153135,907.4049303485432,97.89424327260194,92.52903568228386,gmina,18,PODKARPACKIE,1819,strzyżowski,1819043,Strzyżów
niskie ryzyko,82.14495232405092,77.53477252294853,68.45348194625188,63.843302145149494,13.691470377799028,13.691470377799028,gmina,18,PODKARPACKIE,1819,strzyżowski,1819052,Wiśniowa
wysokie ryzyko,32.679672317988896,32.679672317988896,32.679672317988896,32.679672317988896,0.0,0.0,gmina,18,PODKARPACKIE,1819,strzyżowski,1819052,Wiśniowa
niskie ryzyko,4344.5572607421345,4485.367517655983,2244.187368581256,2257.791202203315,2100.3698921608784,2227.576315452667,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820013,Baranów Sandomierski
wysokie ryzyko,6224.466623051651,6071.232806912004,4157.61343913466,4064.771866965413,2066.8531839169914,2006.460939946591,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820013,Baranów Sandomierski
niskie ryzyko,4995.94396350427,5042.42592709385,3043.461571827894,3185.155567064161,1952.482391676376,1857.2703600296893,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820022,Gorzyce
wysokie ryzyko,7956.013854404297,7917.046057588351,5128.98908941427,4966.771760406013,2827.0247649900257,2950.274297182338,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820022,Gorzyce
niskie ryzyko,1799.7890704846625,1845.8559833988552,637.4961179275797,685.7542520609994,1162.292952557083,1160.101731337856,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820032,Grębów
wysokie ryzyko,2125.6406744664655,2083.3639649147835,1008.263700013262,963.5926022587892,1117.3769744532028,1119.771362655994,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820032,Grębów
niskie ryzyko,1534.1107721612868,1469.0631820102356,763.3172455139953,741.0775561573345,770.7935266472913,727.9856258529011,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820043,Nowa Dęba
wysokie ryzyko,2298.4181510549665,2212.3074895181107,1421.3765311996538,1393.948354293703,877.0416198553124,818.3591352244073,gmina,18,PODKARPACKIE,1820,tarnobrzeski,1820043,Nowa Dęba
niskie ryzyko,795.9959714371311,747.6351543191831,742.5291533355025,691.2474977797328,53.466818101628405,56.387656539450255,gmina,18,PODKARPACKIE,1810,łańcucki,1810022,Białobrzegi
wysokie ryzyko,505.91439472166377,544.9684105166986,465.6881488199259,504.7421646149608,40.2262459017379,40.2262459017379,gmina,18,PODKARPACKIE,1810,łańcucki,1810022,Białobrzegi
niskie ryzyko,622.8635468356429,614.5064407001664,190.1445968664582,183.8758253437536,432.7189499691847,430.6306153564128,gmina,18,PODKARPACKIE,1810,łańcucki,1810032,Czarna
wysokie ryzyko,469.5629859530833,463.5996265579667,61.5594395282334,58.192913984363344,408.0035464248499,405.40671257360344,gmina,18,PODKARPACKIE,1810,łańcucki,1810032,Czarna
niskie ryzyko,468.90653258688,454.79627317758735,299.19507608269737,286.77255991323227,169.7114565041826,168.02371326435508,gmina,18,PODKARPACKIE,1810,łańcucki,1810042,Łańcut
niskie ryzyko,129.51697695030526,127.00143864269344,73.63943402452054,71.12389571690872,55.87754292578473,55.87754292578472,gmina,18,PODKARPACKIE,1810,łańcucki,1810011,Łańcut
wysokie ryzyko,146.29120648168043,142.48277574972758,133.3737358674332,129.56530513548034,12.917470614247222,12.917470614247222,gmina,18,PODKARPACKIE,1810,łańcucki,1810042,Łańcut
wysokie ryzyko,97.57207073795009,97.55272692942344,67.74704866164933,67.73747953772062,29.825022076300748,29.815247391702812,gmina,18,PODKARPACKIE,1810,łańcucki,1810011,Łańcut
niskie ryzyko,15.69473030324791,15.694365123822166,11.057783499710345,11.0574183202846,4.636946803537568,4.636946803537568,gmina,18,PODKARPACKIE,1810,łańcucki,1810072,Żołynia
niskie ryzyko,19.119488825074463,4.813694768718825,19.119488825074463,4.813694768718825,0.0,0.0,gmina,20,PODLASKIE,2063,Suwałki,2063011,Suwałki
niskie ryzyko,43.48002271883618,40.838794498063386,38.08493539171245,36.54071359944875,5.395087327123733,4.298080898614631,gmina,20,PODLASKIE,2001,augustowski,2001011,Augustów
niskie ryzyko,17.356508378672775,16.934101522712464,0.0,0.0,17.356508378672775,16.934101522712464,gmina,20,PODLASKIE,2001,augustowski,2001022,Augustów
niskie ryzyko,8.24842718382945,8.200660851801162,8.24842718382945,8.200660851801162,0.0,0.0,gmina,20,PODLASKIE,2001,augustowski,2001032,Bargłów Kościelny
wysokie ryzyko,3.618428587209493,3.618428587209493,3.618428587209493,3.618428587209493,0.0,0.0,gmina,20,PODLASKIE,2001,augustowski,2001032,Bargłów Kościelny
niskie ryzyko,0.5169211721007017,0.5169211721007017,0.5169211721007017,0.5169211721007017,0.0,0.0,gmina,20,PODLASKIE,2001,augustowski,2001043,Lipsk
niskie ryzyko,0.566745817868674,0.566745817868674,0.566745817868674,0.566745817868674,0.0,0.0,gmina,20,PODLASKIE,2001,augustowski,2001052,Nowinka
niskie ryzyko,5.216167325307277,5.216167325307277,0.0,0.0,5.216167325307277,5.216167325307277,gmina,20,PODLASKIE,2001,augustowski,2001062,Płaska
niskie ryzyko,8.071680939544494,8.071680939544493,0.2363355862474287,0.2363355862474287,7.835345353297065,7.835345353297065,gmina,20,PODLASKIE,2001,augustowski,2001072,Sztabin
niskie ryzyko,62.61067913035732,62.57924160451001,35.60570028818735,35.57426276234004,27.004978842169965,27.004978842169965,gmina,20,PODLASKIE,2002,białostocki,2002013,Choroszcz
wysokie ryzyko,17.42218288000795,17.42218288000795,1.2254747209330903,1.2254747209330903,16.19670815907486,16.19670815907486,gmina,20,PODLASKIE,2002,białostocki,2002013,Choroszcz
niskie ryzyko,2.6728370188313426,2.2448424035595114,2.6728370188313426,2.2448424035595114,0.0,0.0,gmina,20,PODLASKIE,2002,białostocki,2002032,Dobrzyniewo Duże
niskie ryzyko,17.69443732090484,16.698719862937605,4.569267782331927,4.509707523517623,13.125169538572912,12.18901233941998,gmina,20,PODLASKIE,2002,białostocki,2002042,Gródek
niskie ryzyko,4.8751636422443285,4.8751636422443285,4.8751636422443285,4.8751636422443285,0.0,0.0,gmina,20,PODLASKIE,2002,białostocki,2002052,Juchnowiec Kościelny
niskie ryzyko,10.527350411487728,10.527350411487728,4.975126753667588,4.975126753667589,5.5522236578201385,5.552223657820138,gmina,20,PODLASKIE,2002,białostocki,2002073,Michałowo
