gap_id,risk_class,pop_outside_night,pop_outside_day,area_ha,teryt_gmi,wojewodztwo,powiat,gmina,priority_score_v12,priority_class,recommended_action_seed,procurement_action,estimated_new_siren_cost_pln,new_siren_cost_per_pop_outside_night_pln,x_2180,y_2180,lat,lon,estimated_unit_cost_pln,cost_per_pop_outside_night_pln
8097,wysokie ryzyko,4.498516866040628,4.498516866040628,2.0,1415062,MAZOWIECKIE,ostrołęcki,Lelis,49.05,C,modernizacja_or_new,not_priced_as_integration,0,0.0,673950.0,588750.0,53.1356161,21.6011839,0,0.0
25147,wysokie ryzyko,8.237661827423132,8.237661827423132,2.0,1607063,OPOLSKIE,nyski,Otmuchów,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,373650.0,286150.0,50.4288494,17.2205253,0,0.0
23220,wysokie ryzyko,7.000000000000001,7.000000000000001,5.0,1609022,OPOLSKIE,opolski,Dąbrowa,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,416150.0,321350.0,50.7530486,17.810963,0,0.0
10430,niskie ryzyko,6.1060429368852684,6.1060429368852684,2.0,2003052,PODLASKIE,bielski,Brańsk,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,765300.0,543150.0,52.6889156,22.9270295,0,0.0
9224,wysokie ryzyko,5.992623755538717,5.992623755538717,9.0,1411073,MAZOWIECKIE,makowski,Różan,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,663450.0,563950.0,52.9161393,21.4317612,0,0.0
11605,niskie ryzyko,5.097148307870821,5.097148307870821,1.0,1420092,MAZOWIECKIE,płoński,Płońsk,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,589850.0,530350.0,52.6314394,20.3279919,0,0.0
7543,wysokie ryzyko,4.91629381823969,4.91629381823969,2.0,2007043,PODLASKIE,łomżyński,Nowogród,49.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,690650.0,600350.0,53.2340786,21.8575073,0,0.0
12612,niskie ryzyko,6.216111667792975,6.216111667792975,1.0,0805053,LUBUSKIE,słubicki,Słubice,49.02,C,modernizacja_or_new,not_priced_as_integration,0,0.0,198350.0,511550.0,52.3865815,14.5652666,0,0.0
10388,wysokie ryzyko,5.841477203720208,5.841477203720207,1.0,0801032,LUBUSKIE,gorzowski,Deszczno,49.02,C,modernizacja_or_new,not_priced_as_integration,0,0.0,252050.0,543650.0,52.7016249,15.3288182,0,0.0
27663,wysokie ryzyko,12.158184041569218,12.158184041569218,4.0,1261011,MAŁOPOLSKIE,Kraków,Kraków,49.01,C,modernizacja_or_new,not_priced_as_integration,0,0.0,580700.0,242900.0,50.0478879,20.1275112,0,0.0
16809,wysokie ryzyko,6.087250789721216,6.087250789721215,5.0,1407063,MAZOWIECKIE,kozienicki,Magnuszew,49.01,C,modernizacja_or_new,not_priced_as_integration,0,0.0,659550.0,441300.0,51.815233,21.3154153,0,0.0
4713,niskie ryzyko,16.483590195478985,16.48359019547899,2.0,2207032,POMORSKIE,kwidzyński,Kwidzyn,49.0,C,modernizacja_or_new,not_priced_as_integration,0,0.0,495050.0,659600.0,53.8010478,18.9248199,0,0.0
29727,niskie ryzyko,6.612541377251628,6.612541377251628,1.0,1207032,MAŁOPOLSKIE,limanowski,Dobra,49.0,C,modernizacja_or_new,not_priced_as_integration,0,0.0,583750.0,210150.0,49.7528785,20.1630115,0,0.0
7257,niskie ryzyko,12.85027583594626,10.693579279088215,6.0,0414083,KUJAWSKO-POMORSKIE,świecki,Pruszcz,48.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,453700.0,603650.0,53.2959843,18.3051184,0,0.0
17159,niskie ryzyko,9.870639270146562,9.870639270146562,2.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,48.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,296950.0,434600.0,51.7409395,16.0580284,0,0.0
17137,wysokie ryzyko,6.155347471352876,6.1553474713528775,7.0,1407063,MAZOWIECKIE,kozienicki,Magnuszew,48.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,665800.0,434950.0,51.7563515,21.4029962,0,0.0
11570,niskie ryzyko,5.592738535350385,5.592738535350385,2.0,0411062,KUJAWSKO-POMORSKIE,radziejowski,Radziejów,48.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,475100.0,530850.0,52.6428063,18.6318881,0,0.0
7391,niskie ryzyko,5.069371337923188,5.069371337923188,1.0,3019062,WIELKOPOLSKIE,pilski,Szydłowo,48.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,351850.0,602050.0,53.2629177,16.7781018,0,0.0
24345,wysokie ryzyko,10.36094075296065,10.36094075296065,1.0,0208041,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,48.98,C,modernizacja_or_new,not_priced_as_integration,0,0.0,325250.0,300050.0,50.5413633,16.5329521,0,0.0
4283,wysokie ryzyko,2.506607178797802,2.506607178797802,2.0,2207052,POMORSKIE,kwidzyński,Ryjewo,48.98,C,modernizacja_or_new,not_priced_as_integration,0,0.0,492250.0,667600.0,53.8729403,18.8820921,0,0.0
11425,niskie ryzyko,31.90085395373857,31.90085395373857,165.0,3014033,WIELKOPOLSKIE,międzychodzki,Międzychód,48.97,C,modernizacja_or_new,not_priced_as_integration,0,0.0,287050.0,531850.0,52.6105772,15.8537334,0,0.0
21230,niskie ryzyko,9.421641738758815,9.421641738758815,9.0,2610011,ŚWIĘTOKRZYSKIE,skarżyski,Skarżysko-Kamienna,48.97,C,modernizacja_or_new,not_priced_as_integration,0,0.0,629650.0,359750.0,51.0898625,20.851868,0,0.0
24077,niskie ryzyko,21.05251765977227,21.05251765977227,1.0,2612073,ŚWIĘTOKRZYSKIE,staszowski,Staszów,48.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,648250.0,305250.0,50.5954338,21.0952949,0,0.0
20386,wysokie ryzyko,2.3940273478591436,2.3940273478591436,1.0,1409012,MAZOWIECKIE,lipski,Chotcza,48.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,693250.0,373850.0,51.1986374,21.7669288,0,0.0
10145,wysokie ryzyko,1.901303614251106,1.9013036142511055,2.0,1435032,MAZOWIECKIE,wyszkowski,Rząśnik,48.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,659700.0,546950.0,52.7645284,21.367696,0,0.0
26499,wysokie ryzyko,14.716721949913104,14.716721949913104,5.0,1204032,MAŁOPOLSKIE,dąbrowski,Gręboszów,48.95,C,modernizacja_or_new,not_priced_as_integration,0,0.0,625050.0,264450.0,50.2340015,20.7539749,0,0.0
7075,wysokie ryzyko,8.0,8.0,6.0,0414093,KUJAWSKO-POMORSKIE,świecki,Świecie,48.95,C,modernizacja_or_new,not_priced_as_integration,0,0.0,456200.0,608150.0,53.3366567,18.3420142,0,0.0
28052,niskie ryzyko,28.9803152682535,30.566636182618883,2.0,2415041,ŚLĄSKIE,wodzisławski,Wodzisław Śląski,48.94,C,modernizacja_or_new,not_priced_as_integration,0,0.0,462650.0,238200.0,50.0099085,18.4785753,0,0.0
9550,niskie ryzyko,15.32554228546896,15.32554228546896,13.0,2013033,PODLASKIE,wysokomazowiecki,Czyżew,48.94,C,modernizacja_or_new,not_priced_as_integration,0,0.0,724600.0,555750.0,52.8204441,22.3344225,0,0.0
11564,wysokie ryzyko,8.63559083345581,8.635590833455812,42.0,1435012,MAZOWIECKIE,wyszkowski,Brańszczyk,48.94,C,modernizacja_or_new,not_priced_as_integration,0,0.0,673600.0,530200.0,52.609764,21.5647222,0,0.0
30217,niskie ryzyko,6.569462344673295,6.569462344673295,1.0,1207032,MAŁOPOLSKIE,limanowski,Dobra,48.94,C,modernizacja_or_new,not_priced_as_integration,0,0.0,587850.0,199550.0,49.6569442,20.2175481,0,0.0
23704,wysokie ryzyko,7.754242597130021,9.823370800800806,3.0,1818062,PODKARPACKIE,stalowowolski,Zaleszany,48.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,703350.0,311950.0,50.6390307,21.8768218,0,0.0
22441,wysokie ryzyko,6.125143924468439,6.125143924468439,10.0,2404052,ŚLĄSKIE,częstochowski,Kłomnice,48.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,532250.0,336450.0,50.8940406,19.4586958,0,0.0
8534,wysokie ryzyko,2.5658140805266716,2.565814080526671,4.0,0403012,KUJAWSKO-POMORSKIE,bydgoski,Białe Błota,48.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,422600.0,579850.0,53.0783903,17.8442136,0,0.0
28099,niskie ryzyko,19.88394283267168,19.88394283267168,4.0,1218062,MAŁOPOLSKIE,wadowicki,Spytkowice,48.92,C,modernizacja_or_new,not_priced_as_integration,0,0.0,538200.0,237500.0,50.0035571,19.5332209,0,0.0
2552,niskie ryzyko,15.591526370843846,15.600307294228807,4.0,2804032,WARMIŃSKO-MAZURSKIE,elbląski,Gronowo Elbląskie,48.92,C,modernizacja_or_new,not_priced_as_integration,0,0.0,523800.0,697700.0,54.1430638,19.3644447,0,0.0
471,niskie ryzyko,7.566392204709767,7.041673680284583,3.0,2211052,POMORSKIE,pucki,Kosakowo,48.92,C,modernizacja_or_new,not_priced_as_integration,0,0.0,463050.0,745900.0,54.5755863,18.4282152,0,0.0
17762,niskie ryzyko,10.254923290615388,10.254923290615388,17.0,0619062,LUBELSKIE,włodawski,Włodawa,48.91,C,modernizacja_or_new,not_priced_as_integration,0,0.0,814850.0,422850.0,51.5839704,23.5467179,0,0.0
19112,wysokie ryzyko,8.799590009601356,8.799590009601355,2.0,0220063,DOLNOŚLĄSKIE,trzebnicki,Żmigród,48.91,C,modernizacja_or_new,not_priced_as_integration,0,0.0,352100.0,402050.0,51.4656624,16.8701183,0,0.0
25473,wysokie ryzyko,5.624675028641504,5.624675028641503,1.0,1603062,OPOLSKIE,kędzierzyńsko-kozielski,Reńska Wieś,48.91,C,modernizacja_or_new,not_priced_as_integration,0,0.0,435250.0,279950.0,50.383114,18.0889784,0,0.0
27723,wysokie ryzyko,3.7471849558536863,3.7471849558536863,1.0,1804042,PODKARPACKIE,jarosławski,Jarosław,48.91,C,modernizacja_or_new,not_priced_as_integration,0,0.0,770750.0,242350.0,49.9868597,22.7784631,0,0.0
19979,niskie ryzyko,8.201405299313052,7.634838644284738,1.0,0222033,DOLNOŚLĄSKIE,wołowski,Wołów,48.9,C,modernizacja_or_new,not_priced_as_integration,0,0.0,327450.0,379150.0,51.2528962,16.5265846,0,0.0
8739,wysokie ryzyko,6.871117451328322,6.871117451328322,4.0,0410053,KUJAWSKO-POMORSKIE,nakielski,Szubin,48.9,C,modernizacja_or_new,not_priced_as_integration,0,0.0,421700.0,573850.0,53.0243179,17.8322365,0,0.0
30896,niskie ryzyko,15.8674637559527,15.8674637559527,3.0,1211102,MAŁOPOLSKIE,nowotarski,Ochotnica Dolna,48.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,601950.0,181950.0,49.4964184,20.4083437,0,0.0
29213,wysokie ryzyko,11.921067392912812,11.921067392912812,6.0,1202033,MAŁOPOLSKIE,brzeski,Czchów,48.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,621750.0,220450.0,49.8390107,20.6937298,0,0.0
17226,wysokie ryzyko,3.1684294710255587,3.1684294710255587,2.0,0619022,LUBELSKIE,włodawski,Hanna,48.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,812550.0,433500.0,51.6807411,23.5231225,0,0.0
2953,wysokie ryzyko,3.0,3.0,2.0,2804032,WARMIŃSKO-MAZURSKIE,elbląski,Gronowo Elbląskie,48.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,520950.0,692800.0,54.0991356,19.3204639,0,0.0
27109,wysokie ryzyko,13.385670972359732,13.38567097235973,4.0,1201032,MAŁOPOLSKIE,bocheński,Drwinia,48.88,C,modernizacja_or_new,not_priced_as_integration,0,0.0,600050.0,250550.0,50.113751,20.3997877,0,0.0
20262,wysokie ryzyko,1.3413006756756758,1.3413006756756758,1.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,48.88,C,modernizacja_or_new,not_priced_as_integration,0,0.0,341250.0,375450.0,51.2236528,16.7258669,0,0.0
14212,wysokie ryzyko,5.961352808425277,5.961352808425277,1.0,1428082,MAZOWIECKIE,sochaczewski,Teresin,48.87,C,modernizacja_or_new,not_priced_as_integration,0,0.0,600750.0,484550.0,52.2177826,20.475228,0,0.0
18166,niskie ryzyko,5.0,5.0,1.0,1010022,ŁÓDZKIE,piotrkowski,Czarnocin,48.87,C,modernizacja_or_new,not_priced_as_integration,0,0.0,543350.0,416650.0,51.6146547,19.6262882,0,0.0
19948,niskie ryzyko,10.63183135203479,10.63183135203479,5.0,1017053,ŁÓDZKIE,wieluński,Osjaków,48.86,C,modernizacja_or_new,not_priced_as_integration,0,0.0,484800.0,379650.0,51.2833255,18.7819864,0,0.0
3366,wysokie ryzyko,1.977363729110972,1.93662518686393,5.0,3207033,ZACHODNIOPOMORSKIE,kamieński,Kamień Pomorski,48.86,C,modernizacja_or_new,not_priced_as_integration,0,0.0,219400.0,687050.0,53.9715983,14.7196688,0,0.0
13402,niskie ryzyko,20.159468438538205,20.159468438538205,7.0,1414022,MAZOWIECKIE,nowodworski,Czosnów,48.85,C,modernizacja_or_new,not_priced_as_integration,0,0.0,612300.0,502050.0,52.3728641,20.6501142,0,0.0
28700,wysokie ryzyko,5.671851117629524,5.671851117629524,1.0,1213043,MAŁOPOLSKIE,oświęcimski,Kęty,48.85,C,modernizacja_or_new,not_priced_as_integration,0,0.0,516550.0,227150.0,49.9114359,19.2305751,0,0.0
13049,niskie ryzyko,22.274546517515116,22.274546517515116,12.0,1419112,MAZOWIECKIE,płocki,Słubice,48.84,C,modernizacja_or_new,not_priced_as_integration,0,0.0,561500.0,505850.0,52.4150974,19.9045098,0,0.0
31074,niskie ryzyko,17.687794240971392,17.68779424097139,2.0,1211033,MAŁOPOLSKIE,nowotarski,Czarny Dunajec,48.84,C,modernizacja_or_new,not_priced_as_integration,0,0.0,562050.0,174550.0,49.4352406,19.8560875,0,0.0
18379,wysokie ryzyko,6.773894164849693,6.773894164849692,6.0,1407072,MAZOWIECKIE,kozienicki,Sieciechów,48.84,C,modernizacja_or_new,not_priced_as_integration,0,0.0,692800.0,413650.0,51.5563562,21.7821016,0,0.0
26399,wysokie ryzyko,5.318307349665924,5.3183073496659246,1.0,1204062,MAŁOPOLSKIE,dąbrowski,Radgoszcz,48.84,C,modernizacja_or_new,not_priced_as_integration,0,0.0,649850.0,266550.0,50.2471123,21.1024271,0,0.0
24741,wysokie ryzyko,4.321201212780991,4.321201212780991,5.0,2612043,ŚWIĘTOKRZYSKIE,staszowski,Osiek,48.84,C,modernizacja_or_new,not_priced_as_integration,0,0.0,671500.0,292350.0,50.4731188,21.4176712,0,0.0
26562,wysokie ryzyko,8.309172180651764,6.197317757116966,3.0,0208103,DOLNOŚLĄSKIE,kłodzki,Międzylesie,48.83,C,modernizacja_or_new,not_priced_as_integration,0,0.0,332600.0,262850.0,50.2091402,16.6531842,0,0.0
9137,wysokie ryzyko,1.7611851600305628,1.7611851600305628,4.0,3002022,WIELKOPOLSKIE,czarnkowsko-trzcianecki,Czarnków,48.83,C,modernizacja_or_new,not_priced_as_integration,0,0.0,336100.0,566550.0,52.9393608,16.5602367,0,0.0
18838,niskie ryzyko,10.670085067681107,10.670085067681107,6.0,1425052,MAZOWIECKIE,radomski,Jedlińsk,48.82,C,modernizacja_or_new,not_priced_as_integration,0,0.0,645400.0,406550.0,51.5067585,21.09576,0,0.0
13423,niskie ryzyko,21.823529411764707,21.823529411764707,2.0,1432053,MAZOWIECKIE,warszawski zachodni,Łomianki,48.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,624350.0,501800.0,52.3680131,20.8269888,0,0.0
18795,wysokie ryzyko,9.166952139562774,9.166952139562774,3.0,0220063,DOLNOŚLĄSKIE,trzebnicki,Żmigród,48.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,355000.0,407250.0,51.5131533,16.9097133,0,0.0
13367,niskie ryzyko,9.09090909090909,9.09090909090909,3.0,1428032,MAZOWIECKIE,sochaczewski,Iłów,48.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,566800.0,502450.0,52.3839036,19.9817687,0,0.0
16109,wysokie ryzyko,4.886940678420235,4.886940678420235,2.0,1011043,ŁÓDZKIE,poddębicki,Uniejów,48.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,481850.0,459200.0,51.998721,18.7355455,0,0.0
4568,wysokie ryzyko,4.0,4.0,7.0,2207032,POMORSKIE,kwidzyński,Kwidzyn,48.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,492750.0,662050.0,53.8230485,18.8898301,0,0.0
18967,niskie ryzyko,42.1521609039187,42.1521609039187,9.0,0220063,DOLNOŚLĄSKIE,trzebnicki,Żmigród,48.8,C,modernizacja_or_new,not_priced_as_integration,0,0.0,355650.0,404150.0,51.4854555,16.920346,0,0.0
27190,wysokie ryzyko,9.235245186736297,10.543242115128852,1.0,1261011,MAŁOPOLSKIE,Kraków,Kraków,48.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,570850.0,248950.0,50.1035646,19.991035,0,0.0
7084,niskie ryzyko,8.5,7.316446074047577,4.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,48.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,458300.0,607800.0,53.3336796,18.3736055,0,0.0
666,niskie ryzyko,6.0,6.0,1.0,3213032,ZACHODNIOPOMORSKIE,sławieński,Darłowo,48.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,331050.0,727450.0,54.3830242,16.3975531,0,0.0
10602,niskie ryzyko,5.974936137768826,5.974936137768826,4.0,1416043,MAZOWIECKIE,ostrowski,Brok,48.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,693850.0,541300.0,52.7026066,21.8700312,0,0.0
14968,wysokie ryzyko,5.218061449173921,5.218061449173921,1.0,3025022,WIELKOPOLSKIE,średzki,Krzykosy,48.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,385550.0,473850.0,52.1189171,17.3278681,0,0.0
28623,wysokie ryzyko,4.1358421905163425,4.1358421905163425,2.0,1218102,MAŁOPOLSKIE,wadowicki,Wieprz,48.78,C,modernizacja_or_new,not_priced_as_integration,0,0.0,528050.0,228700.0,49.9249516,19.390903,0,0.0
4329,niskie ryzyko,4.94050722872905,4.94050722872905,1.0,2001022,PODLASKIE,augustowski,Augustów,48.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,760650.0,666850.0,53.8008644,22.9596591,0,0.0
23498,niskie ryzyko,28.194514468421897,22.44559664445748,5.0,0202052,DOLNOŚLĄSKIE,dzierżoniowski,Dzierżoniów,48.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,338400.0,316050.0,50.6889653,16.7114634,0,0.0
25648,niskie ryzyko,24.075476803735327,24.075476803735327,6.0,0208063,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,48.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,331950.0,277100.0,50.3370447,16.6377473,0,0.0
19923,niskie ryzyko,8.091438816674136,8.406655055584206,1.0,0222033,DOLNOŚLĄSKIE,wołowski,Wołów,48.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,323850.0,380150.0,51.2607811,16.474541,0,0.0
2544,wysokie ryzyko,10.816823232269368,10.816823232269368,2.0,2861011,WARMIŃSKO-MAZURSKIE,Elbląg,Elbląg,48.75,C,modernizacja_or_new,not_priced_as_integration,0,0.0,525200.0,697850.0,54.1443456,19.3858946,0,0.0
3516,wysokie ryzyko,7.666666666666667,7.087765375355658,1.0,2804042,WARMIŃSKO-MAZURSKIE,elbląski,Markusy,48.75,C,modernizacja_or_new,not_priced_as_integration,0,0.0,531150.0,684450.0,54.0235507,19.4756259,0,0.0
7365,wysokie ryzyko,2.0,2.0,6.0,2007092,PODLASKIE,łomżyński,Zbójna,48.75,C,modernizacja_or_new,not_priced_as_integration,0,0.0,691350.0,602300.0,53.2513388,21.8691567,0,0.0
31326,niskie ryzyko,11.915131179104916,11.87432407560528,3.0,1217011,MAŁOPOLSKIE,tatrzański,Zakopane,48.74,C,modernizacja_or_new,not_priced_as_integration,0,0.0,566950.0,158050.0,49.2862767,19.9209062,0,0.0
14972,wysokie ryzyko,7.045454545454546,7.045454545454545,1.0,1418023,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,48.73,C,modernizacja_or_new,not_priced_as_integration,0,0.0,647950.0,473850.0,52.1109641,21.1612377,0,0.0
10475,niskie ryzyko,31.36861869970939,31.368618699709387,9.0,0801032,LUBUSKIE,gorzowski,Deszczno,48.72,C,modernizacja_or_new,not_priced_as_integration,0,0.0,250200.0,542550.0,52.6909032,15.3023241,0,0.0
25859,wysokie ryzyko,13.214494496583352,17.728095959390586,7.0,2401011,ŚLĄSKIE,będziński,Będzin,48.72,C,modernizacja_or_new,not_priced_as_integration,0,0.0,511050.0,274450.0,50.3370987,19.1553202,0,0.0
27868,wysokie ryzyko,8.843158085914784,8.843158085914782,2.0,1216112,MAŁOPOLSKIE,tarnowski,Wierzchosławice,48.72,C,modernizacja_or_new,not_priced_as_integration,0,0.0,634800.0,240550.0,50.0169564,20.8822049,0,0.0
8420,niskie ryzyko,7.652304168787305,7.652304168787307,4.0,0415092,KUJAWSKO-POMORSKIE,toruński,Zławieś Wielka,48.72,C,modernizacja_or_new,not_priced_as_integration,0,0.0,448100.0,582550.0,53.1057551,18.2245122,0,0.0
20715,niskie ryzyko,29.75961484864168,29.75961484864168,6.0,1409063,MAZOWIECKIE,lipski,Solec nad Wisłą,48.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,688750.0,368000.0,51.1475807,21.699503,0,0.0
30742,wysokie ryzyko,7.25362590547431,7.253625905474309,2.0,1817073,PODKARPACKIE,sanocki,Zagórz,48.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,737350.0,186950.0,49.5034792,22.2794674,0,0.0
25153,wysokie ryzyko,7.0,7.0,1.0,1607063,OPOLSKIE,nyski,Otmuchów,48.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,370750.0,286050.0,50.4273186,17.1797387,0,0.0
4945,niskie ryzyko,6.541960926011761,6.541960926011761,2.0,3204062,ZACHODNIOPOMORSKIE,goleniowski,Przybiernów,48.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,226700.0,655450.0,53.6921448,14.858792,0,0.0
4388,wysokie ryzyko,2.4,2.4000000000000004,2.0,2207052,POMORSKIE,kwidzyński,Ryjewo,48.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,492400.0,665750.0,53.8563096,18.88442,0,0.0
7420,niskie ryzyko,10.410514619765964,10.410514619765962,1.0,1415052,MAZOWIECKIE,ostrołęcki,Kadzidło,48.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,673050.0,601650.0,53.2517851,21.5947322,0,0.0
4891,niskie ryzyko,9.047874908660988,8.485743529970037,3.0,2805042,WARMIŃSKO-MAZURSKIE,ełcki,Prostki,48.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,725850.0,656050.0,53.7202133,22.4242145,0,0.0
11030,wysokie ryzyko,3.0,3.0,2.0,1433072,MAZOWIECKIE,węgrowski,Sadowne,48.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,697400.0,536350.0,52.6568679,21.9195486,0,0.0
27919,niskie ryzyko,22.232350204833967,22.232350204833967,1.0,1216112,MAŁOPOLSKIE,tarnowski,Wierzchosławice,48.69,C,modernizacja_or_new,not_priced_as_integration,0,0.0,634050.0,240050.0,50.0126298,20.8715639,0,0.0
8501,wysokie ryzyko,6.285714285714286,6.285714285714286,2.0,0403083,KUJAWSKO-POMORSKIE,bydgoski,Solec Kujawski,48.69,C,modernizacja_or_new,not_priced_as_integration,0,0.0,442750.0,580600.0,53.0876751,18.1449296,0,0.0
12325,wysokie ryzyko,5.566574817887532,5.542031502008326,2.0,1414052,MAZOWIECKIE,nowodworski,Pomiechówek,48.69,C,modernizacja_or_new,not_priced_as_integration,0,0.0,615550.0,515650.0,52.4944387,20.7025526,0,0.0
24711,wysokie ryzyko,5.120458870293071,5.120458870293071,2.0,1820013,PODKARPACKIE,tarnobrzeski,Baranów Sandomierski,48.69,C,modernizacja_or_new,not_priced_as_integration,0,0.0,682600.0,293050.0,50.4760557,21.5743291,0,0.0
26077,wysokie ryzyko,2.3149320350422835,2.3149320350422835,1.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,48.69,C,modernizacja_or_new,not_priced_as_integration,0,0.0,645150.0,271750.0,50.2950375,21.038526,0,0.0
23496,wysokie ryzyko,12.371234205643852,12.112991743309871,3.0,1661011,OPOLSKIE,Opole,Opole,48.68,C,modernizacja_or_new,not_priced_as_integration,0,0.0,422450.0,316200.0,50.7076063,17.9013661,0,0.0
25747,wysokie ryzyko,11.171882545219466,11.171882545219464,3.0,1811052,PODKARPACKIE,mielecki,Mielec,48.68,C,modernizacja_or_new,not_priced_as_integration,0,0.0,668200.0,276050.0,50.3275639,21.3638907,0,0.0
25041,wysokie ryzyko,4.665353160109353,4.665353160109353,1.0,1820013,PODKARPACKIE,tarnobrzeski,Baranów Sandomierski,48.68,C,modernizacja_or_new,not_priced_as_integration,0,0.0,685050.0,288050.0,50.4303534,21.6063603,0,0.0
